id,speed_condition,difficulty,resp_deviation,rt
6,1,2,-0.061941,0.49299
6,1,3,0.053293,0.54905
6,1,2,0.28148,0.55621
6,1,3,-0.26134,0.65933
6,1,1,-0.46532,0.52484
6,1,2,0.29467,0.73619
6,1,3,0.099202,0.51837
6,1,3,0.29257,0.6617
6,1,3,-0.021561,0.55586
6,1,1,-0.10415,0.52717
6,1,3,-0.6874,0.56883
6,1,2,0.44511,0.61421
6,1,2,0.14047,0.58863
6,1,1,-0.19109,0.4999
6,1,1,-0.18048,0.92714
6,1,3,-0.40504,0.62973
6,1,1,-0.34644,0.53346
6,1,1,0.062937,0.49504
6,1,2,-0.18732,0.63224
6,1,2,0.035227,0.6602
6,1,1,0.020918,0.60741
6,1,3,-0.22464,0.60141
6,1,3,-0.30243,0.51734
6,1,2,-0.28642,0.6972
6,1,1,-0.081701,0.52848
6,1,2,-0.04223,0.5207
6,1,2,0.10318,0.50476
6,1,2,-0.19801,0.52357
6,1,3,-0.31349,1.0247
6,1,3,-0.40719,0.54208
6,1,2,0.24419,0.54151
6,1,3,-1.012,0.59466
6,1,3,0.46196,0.5855
6,1,2,-0.16652,0.65765
6,1,1,-0.013157,0.56081
6,1,3,0.65089,0.57424
6,1,1,-0.29126,0.68987
6,1,2,-0.027134,0.59812
6,1,2,-0.15079,0.6905
6,1,1,0.19378,0.52335
6,1,3,-0.40626,0.63488
6,1,1,0.13571,0.51058
6,1,2,0.34293,0.68516
6,1,2,0.29606,0.64046
6,1,2,0.018088,0.50425
6,1,3,0.50776,0.54678
6,1,2,-0.25988,0.55886
6,1,1,0.067599,0.59831
6,1,3,-0.24616,0.63941
6,1,3,-0.3642,0.66165
6,1,1,-0.088746,0.57433
6,1,2,0.24118,0.66143
6,1,3,-0.61594,0.68298
6,1,2,-0.25677,0.65271
6,1,1,0.088591,0.65825
6,1,1,-0.021176,0.60902
6,1,3,-0.48037,0.58708
6,1,1,0.10637,0.66706
6,1,3,-1.3963,0.94701
6,1,3,-0.97703,0.89509
6,1,1,-0.25143,0.54454
6,0,1,0.048059,0.58837
6,0,1,-0.0648,0.6262
6,0,1,0.24634,0.6251
6,0,2,0.024436,1.2944
6,0,3,0.41946,0.56509
6,0,3,0.4177,0.60158
6,0,2,0.12045,1.1647
6,0,2,-0.026713,0.72417
6,0,1,0.013453,0.63019
6,0,3,-0.1104,0.94166
6,0,2,-0.14979,0.62208
6,0,1,-0.23191,0.67153
6,0,3,-0.68161,0.58697
6,0,2,-0.38094,0.62842
6,0,2,0.17236,0.68786
6,0,1,-0.085614,0.57133
6,0,1,0.1265,0.6191
6,0,3,-0.3803,0.8722
6,0,2,0.21513,0.7323
6,0,3,-1.189,0.66583
6,0,3,0.32936,0.69088
6,0,1,-0.44503,0.57906
6,0,3,-0.32315,0.5775
6,0,2,-0.35489,0.60256
6,0,3,-0.47869,0.77003
6,0,1,0.32206,0.60183
6,0,2,-0.066978,0.62854
6,0,2,-0.34903,0.51347
6,0,3,0.13481,1.2992
6,0,3,0.40397,0.68286
6,0,1,0.14369,0.58606
6,0,2,0.12845,0.85566
6,0,2,0.26678,0.56422
6,0,1,0.19613,0.68273
6,0,3,-0.75504,0.57314
6,0,2,-0.022639,0.84522
6,0,3,-0.3007,0.53839
6,0,2,-0.35499000000000003,0.6431
6,0,1,0.12815,0.63487
6,0,1,0.4243,0.57139
6,0,2,-0.31465,0.75844
6,0,2,-0.052248,0.68968
6,0,3,0.46594,0.65974
6,0,3,1.3158,0.65814
6,0,3,0.029415,1.3802
6,0,1,-0.025696,0.6667
6,0,1,-0.070923,0.60777
6,0,1,0.1084,0.52782
6,0,3,0.58869,0.86722
6,0,1,-0.27586,0.65233
6,0,1,0.17605,0.54554
6,0,1,-0.15884,0.62594
6,0,1,0.24457,0.59874
6,0,3,-0.65296,0.70348
6,0,2,-0.2087,0.68394
6,0,2,0.15402,0.7151
6,0,3,-0.14924,0.96284
6,0,2,-0.14734,0.54342
6,0,1,-0.0025973,0.61829
6,0,1,-0.030183,0.58899
6,0,3,-0.039645,0.54275
6,0,2,-0.057892,0.54745
6,0,1,-0.14524,0.47168
6,0,3,-0.35024,0.56943
6,0,2,-0.57617,0.79685
6,0,2,0.41669,0.68138
6,0,3,0.18654,0.67612
6,0,3,-0.99423,0.6822
6,0,1,0.0010321,0.55292
6,0,2,-0.024877,0.64306
6,0,3,-0.63176,0.67592
6,0,2,-0.10529,0.57826
6,1,3,0.10458,0.62729
6,1,1,-0.042909,0.58795
6,1,2,-0.049771,0.48678
6,1,3,0.81183,0.97578
6,1,2,-0.05295,0.59965
6,1,3,0.36582,0.53681
6,1,2,-0.078783,0.58124
6,1,2,-0.29995,0.58234
6,1,1,-0.13868,0.67412
6,1,2,-0.34809,0.62889
6,1,1,0.006107,0.47468
6,1,3,0.19131,0.64044
6,1,3,0.42012,0.5192
6,1,1,-0.07577,0.52712
6,1,3,-0.11779,0.53689
6,1,1,-0.10445,0.47324
6,1,2,-0.16716,0.47874
6,1,2,0.11595,0.51816
6,1,1,-0.45954,0.47506
6,1,2,0.1905,0.49176
6,1,1,0.40725,0.54194
6,1,3,0.60073,0.79733
6,1,3,-0.64838,0.72078
6,1,1,0.18785,0.58109
6,1,3,0.81956,0.75525
6,1,3,0.47633,0.63648
6,1,2,-0.20364,0.71142
6,1,3,1.2365,0.66102
6,1,2,-0.084857,0.52466
6,1,1,0.1999,0.50519
6,1,2,-0.11287,0.553
6,1,1,-0.30376,0.49612
6,1,2,-0.1813,0.48256
6,1,1,-0.040202,0.51595
6,1,3,0.6306,0.72156
6,1,2,-0.23704,0.53363
6,1,3,-0.63756,0.78673
6,1,1,0.34004,0.56726
6,1,3,-0.72806,0.70658
6,1,2,-0.35806,0.75727
6,1,1,0.18001,0.54543
6,1,3,0.16175,0.7992
6,1,1,-0.0040942,0.57593
6,1,2,-0.45204,0.61919
6,1,2,-0.17527,0.74482
6,1,3,-0.056465,0.61942
6,1,1,0.046136,0.50287
6,1,1,0.13014,0.553
6,0,2,-0.5019,1.1267
6,0,3,0.16152,0.77346
6,0,2,0.18577,0.78791
6,0,3,0.049379,0.71697
6,0,1,-0.1485,0.62952
6,0,3,-1.2384,1.0219
6,0,2,0.012818,0.72142
6,0,2,-0.051496,0.80031
6,0,1,-0.099542,0.5702
6,0,1,-0.2696,0.60967
6,0,3,0.034736,0.60276
6,0,2,-0.37809,0.63009
6,0,1,0.2133,0.67803
6,0,1,-0.011252,0.68246
6,0,2,-0.088929,0.53902
6,0,2,0.30278,0.59408
6,0,1,-0.15195,0.56455
6,0,3,-0.70626,0.4716
6,0,3,0.41904,0.74512
6,0,1,-0.14474,0.55303
6,0,3,0.38835,0.64562
6,0,3,0.033157,0.60545
6,0,1,-0.045001,0.62995
6,0,2,0.061662,0.69206
6,0,2,0.0058152,0.87718
6,0,1,-0.03093,0.51502
6,0,1,0.011978,0.61827
6,0,2,0.7811,0.48138
6,0,2,0.35933,0.52995
6,0,2,-0.19912,0.59801
6,0,3,-0.62545,0.73748
6,0,3,-0.15377,0.55673
6,0,1,0.10842,0.4831
6,0,2,0.21113,0.5839
6,0,3,0.020315,0.62654
6,0,3,-0.33913,0.76667
6,0,1,0.51623,0.54504
6,0,1,-0.063414,0.52455
6,0,3,-0.21561,0.54935
6,0,2,-0.090666,0.5425
6,0,3,0.71205,0.662
6,0,3,-0.43497,0.51005
6,0,3,0.90321,0.6122
6,0,2,0.26972,0.54863
6,0,1,-0.26897,0.5392
6,0,1,0.13153,0.53219
6,0,1,-0.2625,0.61935
6,0,2,-0.23827,0.64287
6,1,2,0.25913,0.70559
6,1,3,-0.076553,0.61519
6,1,1,0.17868,0.55244
6,1,3,-0.0064443,0.52279
6,1,2,0.78479,0.60626
6,1,2,0.11897,0.50939
6,1,1,-0.046514,0.8793
6,1,3,-0.043104,0.6681
6,1,3,-0.15529,0.75974
6,1,2,-0.15242,0.5365
6,1,1,0.11121,0.52364
6,1,3,0.052541,0.62077
6,1,1,0.10395,0.54302
6,1,2,0.52254,0.49876
6,1,2,-0.0289,0.57888
6,1,1,-0.047447,0.50691
6,1,3,1.3907,0.57669
6,1,3,-0.37355,0.63884
6,1,1,-0.008291,0.56505
6,1,3,0.051903,0.53766
6,1,2,-0.12264,0.64085
6,1,1,0.44479,0.57666
6,1,1,0.1478,0.60136
6,1,2,0.045427,0.62444
6,0,2,-0.13594,0.81217
6,0,3,0.66758,0.72214
6,0,3,1.0389,0.63922
6,0,3,1.1241,0.93158
6,0,2,-0.23963,0.61201
6,0,3,-0.29001,0.58587
6,0,1,-0.043422,0.54951
6,0,3,0.39098,0.88667
6,0,3,-0.032411,0.96109
6,0,1,0.2452,0.58127
6,0,3,-0.15079,0.60403
6,0,1,-0.099176,0.52117
6,0,2,-0.3004,0.58431
6,0,2,0.39931,0.6397
6,0,1,-0.13823,0.52018
6,0,1,-0.23628,0.55135
6,0,2,-0.010586,0.56645
6,0,1,-0.22512,0.48758
6,0,2,0.44181,0.52173
6,0,2,0.97777,0.55019
6,0,3,0.40888,0.52593
6,0,1,0.019844,0.53506
6,0,1,0.16686,0.47222
6,0,2,-0.1761,0.5284
6,0,1,-0.25229,0.59103000000000006
6,0,1,0.11149,0.47444
6,0,3,0.37176,0.51214
6,0,1,0.338,0.5041
6,0,3,-0.3474,0.53887
6,0,2,0.046828,0.56715
6,0,2,-0.18264,0.53981
6,0,2,-0.19934,0.49526
6,0,1,0.024819,0.49366
6,0,3,-0.16455,0.49451
6,0,3,-0.23154,0.49364
6,0,2,-0.20434,0.58709
6,0,1,-0.20907,0.54457
6,0,3,-0.0045082,0.55537
6,0,2,-0.29947,0.60033
6,0,2,0.26302,0.57233
6,0,3,-0.82621,0.74139
6,0,3,-1.3526,0.62784
6,0,3,-0.58842,0.94159
6,0,1,0.016472,0.57046
6,0,1,-0.1734,0.55748
6,0,2,-0.066306,0.55693
6,0,1,0.049091,0.5904
6,0,2,0.15962,0.61152
6,0,3,0.0075721,0.86621
6,0,1,0.035281,0.54135
6,0,3,-0.68309,0.59675
6,0,2,-0.46228,0.55027
6,0,3,-0.16475,1.3656
6,0,3,0.03751,0.70762
6,0,1,0.23922,0.65224
6,0,2,-0.062181,0.64959
6,0,2,0.015792,0.69506
6,0,3,0.11196,0.52545
6,0,1,0.38319,0.59668
6,0,1,-0.19247,0.50483
6,0,3,0.24638,0.41317
6,0,2,-0.01743,0.54464
6,0,3,-0.49524,0.77778
6,0,2,0.24862,0.98654
6,0,1,0.040805,0.58767
6,0,1,0.24502,0.53938
6,0,1,-0.030682,0.54241
6,0,1,0.61954,0.59309
6,0,2,0.5455,0.53715
6,0,2,-0.14134,0.7093
6,0,2,-0.40348,0.53809
6,0,3,-0.44115,0.49185
6,0,1,0.21213,0.57726
6,0,2,-0.11643,0.50545
6,0,1,0.13756,0.69353
6,0,2,0.40319,0.58401
6,0,1,0.1291,0.54445
6,0,2,0.28234,0.72925
6,0,3,0.21221,0.60365
6,0,1,0.012698,0.56985
6,0,2,-0.42912,0.5986
6,0,3,0.58618,0.59041
6,0,1,-0.16555,0.62684
6,0,3,-0.20569,0.63223
6,0,1,0.2347,0.57707
6,0,3,0.12511,0.54682
6,0,2,-0.13806,0.61244
6,0,2,-0.010968,0.62877
6,0,1,0.017489,0.5529
6,0,1,0.062337,0.57038
6,0,3,-1.5638,0.75924
6,0,2,-0.1922,0.62984
6,0,3,0.066556,0.67312
6,0,3,-0.3838,1.0618
6,0,2,0.46425,0.88255
6,0,3,0.28583,0.69101
6,1,2,-0.17495,0.60325
6,1,1,-0.16727,0.53667
6,1,2,0.077285,0.61877
6,1,2,0.24738,0.55528
6,1,2,0.13668,0.66366
6,1,1,-0.080144,0.57208
6,1,2,0.15039,0.59851
6,1,2,0.062344,0.54203
6,1,2,0.22162,0.56551
6,1,1,0.032902,0.50799
6,1,1,0.14809,0.52382
6,1,2,-0.071327,0.57556
6,1,1,0.32908,0.60963
6,1,1,0.012963,0.65137
6,1,3,-0.58014,0.83493
6,1,3,0.69128,0.8743
6,1,3,0.44529,0.6381
6,1,3,0.03653,0.6476
6,1,3,0.37439,0.6853
6,1,3,-0.13854,1.1931
6,1,3,-0.67594,0.49647
6,1,1,0.31576,0.5864
6,1,3,-0.69549,0.79574
6,1,1,-0.087824,0.58689
6,1,1,0.1076,0.58291
6,1,1,-0.21174,0.54805
6,1,2,0.37713,0.63811
6,1,2,0.13792,0.61464
6,1,3,-1.118,0.8027
6,1,1,0.39534,0.65592
6,1,2,0.0050355,0.6786
6,1,3,-0.66427,0.96045
6,1,2,-0.1192,0.56086
6,1,2,0.5219,0.55189
6,1,1,-0.036566,0.65878
6,1,1,-0.17558000000000001,0.6581
6,1,3,-0.81002,0.56407
6,1,1,0.36078,0.53636
6,1,2,0.14275,0.7399
6,1,1,0.021204,0.74223
6,1,1,-0.31983,0.57265
6,1,3,-1.1295,1.2871
6,1,2,0.15304,0.63514
6,1,3,0.28624,0.79602
6,1,3,-0.26325,0.82044
6,1,2,0.28376,0.72288
6,1,3,0.38796,0.69036
6,1,3,0.39242,0.82372
6,1,2,0.15599,0.7498
6,1,3,0.053812,0.88858
6,1,2,-0.10723,0.76601
6,1,3,-0.1227,0.70758
6,1,2,-0.079963,0.64876
6,1,2,-0.11504,0.64718
6,1,2,-0.020325,0.92624
6,1,3,-0.20604,0.78703
6,1,3,0.076716,0.75648
6,1,3,1.2928,0.69096
6,1,1,-0.15019,0.54037
6,1,2,-0.024523,0.57313
6,1,1,-0.25612,0.56262
6,1,3,0.052977,0.8794
6,1,1,0.048517,0.53841
6,1,1,-0.047186,0.51569
6,1,1,0.081955,0.68111
6,1,1,0.18599,0.62598
6,1,1,0.15639,0.56841
6,1,1,0.05591,0.61551
6,1,2,-0.22169,0.66856
6,1,3,-0.31326,0.71038
6,1,3,-0.5762,0.60682
6,1,2,0.32202,1.2372
6,1,2,0.057987,0.70521
6,1,2,0.32904,0.6553
6,1,1,0.046553,0.58344
6,1,3,0.47017,0.7152
6,1,3,0.59969,0.67803
6,1,1,0.16901,0.53842
6,1,3,-0.32293,0.512
6,1,3,-0.68509,0.59611
6,1,1,0.18277,0.51988
6,1,3,-0.58451,0.70511
6,1,2,-0.019367,0.52142
6,1,2,-0.49241,0.64122
6,1,2,-0.30221,0.5731
6,1,3,0.048323,0.63507
6,1,1,-0.30255,0.57696
6,1,1,0.0073829,0.63243
6,1,2,-0.27362,0.6355
6,1,2,0.038715,0.61967
6,1,3,-0.29878,0.62877
6,1,3,0.85305,0.53726
6,1,1,0.044022,0.52266
6,1,2,0.11124,0.73945
6,1,1,-0.022177,0.57317
6,1,1,0.043305,0.57708
7,0,3,0.58765,0.51947
7,0,3,0.84604,0.40368
7,0,2,0.67865,0.41817
7,0,3,-0.45511,0.41066
7,0,2,0.40945,0.43604
7,0,1,-0.37578,0.35142
7,0,3,-1.208,0.89626
7,0,1,-0.89182,0.4042
7,0,2,-0.66677,0.41693
7,0,3,-1.0908,0.41934
7,0,2,-0.11328,0.51945
7,0,1,-0.44216,0.40272
7,0,2,0.5444,0.40736
7,0,1,-0.33134,0.43085
7,0,1,-0.22698,0.48628
7,0,2,-0.33245,0.40908
7,0,3,0.63301,0.44657
7,0,1,0.18586,0.48024
7,0,1,0.16416,0.47036
7,0,3,-0.4385,0.47091
7,0,1,-0.37225,0.42498
7,0,2,-0.3778,0.46424
7,0,3,1.1407,0.5742
7,0,2,-0.30938,0.49801
7,1,1,0.20453,0.6371
7,1,2,0.92561,0.522
7,1,3,-0.34189,0.55614
7,1,2,0.34979,0.5372
7,1,1,0.072872,0.48292
7,1,2,1.0916,0.42086
7,1,2,0.72202,0.55033
7,1,3,0.16727,0.444
7,1,1,-0.054231,0.48721
7,1,2,-0.065227,0.51053
7,1,3,0.22388,0.49037
7,1,1,0.56883,0.4708
7,1,3,0.066988,0.64295
7,1,3,-0.37501,0.47408
7,1,1,0.29672,0.56513
7,1,3,-0.31324,0.64531
7,1,1,0.040115,0.4107
7,1,2,-1.4089,0.56549
7,1,2,0.1108,0.53201
7,1,1,0.34996,0.50937
7,1,3,0.072436,0.50477
7,1,1,0.022831,0.50561
7,1,3,-0.75545,0.57396
7,1,2,0.51358,0.50732
7,0,3,-0.17805,0.59652
7,0,2,0.28812,0.40965
7,0,3,-1.563,0.53019
7,0,3,1.0842,0.46244
7,0,2,-0.32629,0.55886
7,0,3,-0.27727,0.57866
7,0,1,-0.059872,0.60207
7,0,2,0.57172,0.4976
7,0,1,-0.10878,0.51406
7,0,1,0.18996,0.51284
7,0,1,0.26873,0.62884
7,0,2,-0.5749,0.55626
7,0,3,0.29497,0.6874
7,0,3,-0.80228,0.47066
7,0,1,-0.64305,0.46726
7,0,1,0.026684,0.54617
7,0,2,-0.22588,0.5489
7,0,2,0.026279,0.6603
7,0,1,-0.19928,0.6554
7,0,3,0.36807,0.58984
7,0,3,0.020345,0.4779
7,0,2,0.29958,0.57829
7,0,1,-0.016498,0.51036
7,0,2,0.1746,0.51391
7,1,3,0.54498,0.59842
7,1,1,0.28809,0.51453
7,1,3,-1.5117,0.69208
7,1,2,-0.31234,0.5642
7,1,3,0.59084,0.57119
7,1,1,-0.011609,0.47301
7,1,1,-0.25014,0.4292
7,1,3,-0.058486,0.48379
7,1,2,0.1285,0.4976
7,1,2,-0.39091,0.44694
7,1,2,-0.33114,0.50247
7,1,1,0.32029,0.57198
7,1,1,0.30968,0.64637
7,1,2,-0.44282,0.46088
7,1,3,-0.032382,0.57009
7,1,1,-0.017698,0.54858
7,1,1,-0.19828,0.48135
7,1,3,0.16516,0.44575
7,1,2,-0.12693,0.59692
7,1,2,-0.093277,0.49024
7,1,3,0.29572,0.40841
7,1,2,0.1744,0.48752
7,1,1,-0.30562,0.48161
7,1,3,1.0435,0.49744
7,0,3,-0.81535,0.47706
7,0,1,0.22213,0.63253
7,0,1,0.13083,0.46505
7,0,2,0.37365,0.46411
7,0,3,-0.21907,0.40749
7,0,2,0.39723,0.48437
7,0,2,0.28523,0.53107
7,0,3,-0.072893,0.61698
7,0,3,-1.3469,0.58072
7,0,2,0.35296,0.54143
7,0,3,0.1831,0.54083
7,0,3,-1.275,0.4234
7,0,2,-0.26009,0.61374
7,0,1,0.34779,0.5044
7,0,1,0.12557,0.44626
7,0,2,-0.38599,0.7253
7,0,1,0.14885,0.52006
7,0,2,-0.018856,0.54313
7,0,3,-0.36013,0.62354
7,0,1,-0.32996,0.44761
7,0,1,-0.11284,0.49109
7,0,2,0.16861,0.50545
7,0,1,0.027262,0.40161
7,0,3,0.31254,0.51934
7,0,1,0.024786,0.56527
7,0,1,0.26181,0.47462
7,0,2,0.23485,0.44534
7,0,2,-0.21403,0.52305
7,0,1,0.36212,0.42947
7,0,2,0.39547,0.45753
7,0,3,-0.43384,0.51676
7,0,3,-0.69856,0.53574
7,0,1,-0.0014605,0.56485
7,0,3,-0.61565,0.5769
7,0,2,-0.19986,0.48041
7,0,1,-0.23483,0.50753
7,0,2,0.24154,0.50503
7,0,1,0.023108,0.47232
7,0,2,0.17745,0.49846
7,0,2,0.1864,0.51459
7,0,3,0.34545,0.50857
7,0,1,0.010205,0.56814
7,0,3,0.53093,0.51217
7,0,2,0.084241,0.47922
7,0,3,-0.18546,0.56404
7,0,3,0.68675,0.50513
7,0,3,1.0456,0.54687
7,0,1,0.23091,0.58335
7,1,1,0.19564,0.53845
7,1,3,-0.051629,0.59492
7,1,2,-0.47332,0.5141
7,1,1,-0.13048,0.47937
7,1,2,-0.10871,0.55249
7,1,1,0.09985,0.47153
7,1,3,0.1498,0.54168
7,1,1,-0.29046,0.45611
7,1,3,-0.2386,0.50781
7,1,1,0.13504,0.38521
7,1,1,0.26087,0.46105
7,1,2,0.57043,0.64249
7,1,3,0.49296,0.7095
7,1,3,-0.074676,0.55294
7,1,2,-0.18192,0.53039
7,1,3,1.0738,0.56685
7,1,2,-0.046956,0.76031
7,1,3,0.60656,0.62931
7,1,2,0.86724,0.56141
7,1,1,-0.072017,0.51182
7,1,2,-0.16815,0.59825
7,1,1,-0.12947,0.4841
7,1,3,0.66815,0.55252
7,1,2,0.52855,0.4912
7,0,3,0.38711,0.61651
7,0,3,0.84147,0.56901
7,0,1,0.28724,0.47832
7,0,2,0.021709,0.41493
7,0,1,-0.26281,0.4922
7,0,2,0.080807,0.65907
7,0,3,0.0067263,0.50248
7,0,3,0.91153,0.47295
7,0,2,0.84755,0.5333
7,0,2,-0.40296,0.7801
7,0,2,0.74279,0.66212
7,0,1,0.27721,0.5861
7,0,1,0.15351,0.48912
7,0,1,0.13662,0.4839
7,0,2,-0.41598,0.44323
7,0,2,0.63427,0.42734
7,0,2,0.65144,0.50342
7,0,3,-0.84564,0.73385
7,0,1,-0.52102,0.58643
7,0,3,0.21579,0.63974
7,0,1,-0.14944,0.55186
7,0,3,0.84589,0.51356
7,0,1,-0.32345,0.53585
7,0,3,-0.38265,0.7245
7,1,1,0.1197,0.54655
7,1,3,0.90556,0.60538
7,1,2,0.29998,0.47746
7,1,2,0.26194,0.92915
7,1,3,1.0183,0.44016
7,1,2,0.6065,0.71129
7,1,1,0.4828,0.47239
7,1,1,0.27835,0.7361
7,1,3,0.1835,1.0712
7,1,1,0.026141,0.59729
7,1,1,-0.23181,0.61644
7,1,2,-0.32015,0.59623
7,1,3,0.57884,0.53697
7,1,2,-0.002171,0.66434
7,1,2,0.39878,0.95788
7,1,1,-0.12667,0.55944
7,1,3,-0.7167,0.95016
7,1,3,0.043378,0.94559
7,1,3,0.89697,0.48543
7,1,2,1.4322,0.51414
7,1,1,0.25358,0.50358
7,1,3,-0.49823,0.52743
7,1,1,-0.14199,0.56854
7,1,2,0.42666,0.57623
7,0,3,0.76359,1.1289
7,0,1,0.18333,0.47699
7,0,3,-0.22592,0.54043
7,0,2,0.2445,0.5975
7,0,3,-0.38352,0.49399
7,0,2,0.18775,0.58039
7,0,2,-0.19304,0.47147
7,0,2,-0.4027,0.49122
7,0,2,-0.4634,0.44683
7,0,3,-0.20946,0.50517
7,0,2,-0.10465,0.55128
7,0,3,-0.99591,0.82345
7,0,2,-0.038067,0.57282
7,0,1,0.011627,0.67361
7,0,1,-0.14806,0.54871
7,0,3,-0.48798,0.72551
7,0,1,-0.5021,0.44552
7,0,3,-0.72546,0.7434
7,0,1,0.20051,0.47194
7,0,2,-0.1411,0.50891
7,0,1,-0.33043,0.53695
7,0,1,0.12694,0.6
7,0,3,0.75912,1.0234
7,0,1,0.25748,0.5315
7,0,2,-0.49696,0.60181
7,0,2,0.46611,0.90959
7,0,1,0.39767,0.61371
7,0,2,-0.16079,0.68113
7,0,3,0.99767,0.6939
7,0,3,-0.10416,0.85774
7,0,2,-0.38942,0.86675
7,0,2,0.42471,0.80786
7,0,3,-0.74701,0.93025
7,0,3,0.16252,0.62738
7,0,2,-0.35149,0.94045
7,0,3,-0.48588,0.45304
7,0,1,-0.13243,0.63306
7,0,1,0.17902,0.47505
7,0,3,1.124,0.86616
7,0,3,0.054811,0.75724
7,0,1,0.041271,0.57277
7,0,1,-0.45731,0.71436
7,0,1,-0.090682,0.59846
7,0,1,0.352,0.54202
7,0,2,-0.21871,0.51488
7,0,3,-0.082971,0.69764
7,0,2,1.0706,0.76831
7,0,1,-0.11261,0.62911
7,0,3,0.22223,0.8653
7,0,2,0.44765,0.50407
7,0,2,-0.61026,0.67785
7,0,1,-0.35579,0.56226
7,0,3,-0.31692,0.44633
7,0,2,-0.32791,0.78874
7,0,1,0.063143,0.51127
7,0,1,0.19693,0.59929
7,0,2,-0.60765,0.68982
7,0,1,0.59942,0.51316
7,0,3,-0.18831,0.57414
7,0,3,0.23268,0.6597
7,0,2,-0.2562,0.55016
7,0,1,-0.23681,0.60263
7,0,1,-0.35277,0.55201
7,0,2,0.51438,0.56726
7,0,3,-0.043189,0.83362
7,0,3,-0.31201,0.61154
7,0,1,0.66293,0.58934
7,0,2,-0.091551,0.90038
7,0,3,0.98206,0.56116
7,0,2,-0.26345,0.58646
7,0,3,0.2249,0.8542
7,0,1,-0.40736,0.56981
7,1,3,0.21018,0.76343
7,1,3,-0.041306,0.59741
7,1,3,0.75011,0.54389
7,1,3,0.64615,0.6606
7,1,1,-0.029859,0.57675
7,1,1,0.20899,0.46019
7,1,3,0.35604,0.70657
7,1,2,0.26362,0.64005
7,1,2,0.47032,0.85024
7,1,3,0.50861,0.7655
7,1,3,-0.064471,0.90595
7,1,1,0.071256,0.49809
7,1,1,-0.55881,0.61176
7,1,1,-0.18206,0.58698
7,1,2,0.38067,0.54703
7,1,1,-0.12863,0.50702
7,1,2,0.1295,0.43701
7,1,2,0.0049308,0.51932
7,1,2,-0.41256,0.50505
7,1,2,-0.16765,0.54485
7,1,2,0.095327,0.51395
7,1,1,-0.072469,0.48669
7,1,1,0.13768,0.50519
7,1,3,-0.51061,0.47429
7,1,2,0.13697,0.55787
7,1,2,-0.11079,0.57436
7,1,3,-0.089862,0.45381
7,1,3,0.75821,0.54799
7,1,1,0.19896,0.53681
7,1,2,-0.17113,0.54751
7,1,1,-0.033979,0.50596
7,1,3,-1.0233,0.58346
7,1,1,0.065193,0.52983
7,1,1,-0.66721,0.58961
7,1,3,-0.13799,0.53595
7,1,2,0.15241,0.50681
7,1,3,0.41892,0.54793
7,1,2,0.30386,0.51102
7,1,3,-0.029131,0.67975
7,1,1,0.26808,0.43185
7,1,2,-0.65991,0.48197
7,1,1,-0.0074648,0.53877
7,1,3,-0.46839,0.43055
7,1,2,0.15327,0.5054
7,1,2,-0.91757,0.43983
7,1,1,-0.097314,0.44517
7,1,3,-0.44856,0.45307
7,1,1,-0.23433,0.42096
7,1,2,-0.17571,0.56672
7,1,1,-0.33584,0.77666
7,1,3,-0.38111,0.84112
7,1,1,0.14032,0.56388
7,1,2,-0.21018,0.6113
7,1,3,0.30801,0.50307
7,1,1,0.042073,0.5195
7,1,3,0.33745000000000003,0.47118
7,1,2,0.15181,0.62106
7,1,2,0.38957,0.69782
7,1,3,0.26169,0.48954
7,1,1,0.096621,0.49661
7,1,2,-0.4214,0.53017
7,1,2,0.30297,0.73035
7,1,1,-0.033146,0.51009
7,1,1,0.10417,0.50844
7,1,2,0.1728,0.49716
7,1,3,0.88625,0.64267
7,1,3,0.52283,0.57854
7,1,3,0.14793,0.60026
7,1,3,-0.24508,0.66532
7,1,1,0.083009,0.5231
7,1,1,0.15241,0.50719
7,1,2,0.2179,0.643
7,0,3,0.58185,0.56972
7,0,2,0.23458,0.81973
7,0,3,0.14754,0.63118
7,0,2,0.22781,0.68434
7,0,2,-0.031394,0.72252
7,0,2,0.41304,0.62783
7,0,3,0.097118,0.48963
7,0,2,-0.28431,0.67064
7,0,2,0.29069,0.56183
7,0,3,0.18287,0.81262
7,0,1,0.082818,0.46502
7,0,1,0.38276,0.50838
7,0,1,-0.28527,0.50317
7,0,1,-0.13296,0.68922
7,0,3,0.55372,0.72087
7,0,3,-1.152,0.82795
7,0,1,0.16062,0.57269
7,0,3,-0.6336,0.78279
7,0,1,0.29715,0.48663
7,0,2,0.60361,0.72835
7,0,2,0.69155,0.58628
7,0,3,-1.455,0.50628
7,0,1,-0.068376,0.55947
7,0,1,0.089198,0.49308
7,1,3,-0.54765,0.83063
7,1,3,0.60198,0.62732
7,1,1,-0.33407,0.46241
7,1,3,-0.1492,0.6036
7,1,2,-0.24126,0.80077
7,1,2,-0.18189,0.60381
7,1,3,0.79023,0.59853
7,1,1,-0.23356,0.52617
7,1,2,0.061567,0.57509
7,1,3,0.23539,0.66391
7,1,3,0.090805,0.55003
7,1,1,-0.44516,0.5961
7,1,1,0.32464,0.64093
7,1,1,-0.79990000000000006,0.55338
7,1,2,0.07133,0.52544
7,1,1,-0.2469,0.51555
7,1,1,0.18357,0.50902
